subject,day,session_idx,session_name,session_title,trial_index_global,trial_index_session,target_label,target_command,response_mode,option_count,options,selected_label,manual_response,correct,rt_sec,rt_from_stimulus_sec,voice_onset_rt_sec,trial_elapsed_sec,session_elapsed_sec,day_elapsed_sec,trial_start_time,stimulus_sent_time,answer_time,voice_engine,voice_wav_path,voice_stt_raw,voice_stt_norm,voice_process_time_sec,voice_recorded_duration_sec,top_candidates,timestamp,stimulus_duration_sec,within_unit_interval_ms,cv_interval_ms
s01,2026-05-28,1,basic_consonants,Session 1: Basic consonants,11,11,ㄱ,3/150,voice_ml,7,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ,ㄱ,0,1,0.724030299927108,0.574030299927108,,2.726161003112793,,,1779972738.8792226,1779972739.5295818,1779972741.6053836,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972740898.wav,,,0.22359279997181147,1.23,"[{""label"": ""ㄱ"", ""probability"": 0.15576923076923077, ""score"": 0.15576923076923077}, {""label"": ""ㄷ"", ""probability"": 0.11730769230769231, ""score"": 0.11730769230769231}, {""label"": ""ㄴ"", ""probability"": 0.1, ""score"": 0.1}, {""label"": ""ㅇ"", ""probability"": 0.08653846153846154, ""score"": 0.08653846153846154}, {""label"": ""ㅈ"", ""probability"": 0.05, ""score"": 0.05}]",2026-05-28 21:52:21,0.15,150,250
s01,2026-05-28,1,basic_consonants,Session 1: Basic consonants,12,12,ㅇ,9/150,voice_ml,7,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ,ㅇ,0,1,0.9039020000491291,0.7539020000491291,,3.0219244956970215,,,1779972742.070284,1779972742.7203646,1779972745.0922084,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972744451.wav,,,0.22219270002096891,1.41,"[{""label"": ""ㅇ"", ""probability"": 0.48653846153846153, ""score"": 0.48653846153846153}, {""label"": ""ㄴ"", ""probability"": 0.10192307692307692, ""score"": 0.10192307692307692}, {""label"": ""ㅂ"", ""probability"": 0.07115384615384615, ""score"": 0.07115384615384615}, {""label"": ""ㄱ"", ""probability"": 0.023076923076923078, ""score"": 0.023076923076923078}, {""label"": ""ㄷ"", ""probability"": 0.023076923076923078, ""score"": 0.023076923076923078}]",2026-05-28 21:52:25,0.15,150,250
s01,2026-05-28,1,basic_consonants,Session 1: Basic consonants,13,13,ㅅ,4/150,voice_ml,7,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ,ㅅ,0,1,1.3837942000245675,1.2337942000245676,,3.4638900756835938,,,1779972745.4712472,1779972746.1107073,1779972748.9351373,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972748171.wav,,,0.22449660010170192,1.26,"[{""label"": ""ㅅ"", ""probability"": 0.29038461538461535, ""score"": 0.29038461538461535}, {""label"": ""ㅈ"", ""probability"": 0.10384615384615385, ""score"": 0.10384615384615385}, {""label"": ""ㄱ"", ""probability"": 0.08461538461538462, ""score"": 0.08461538461538462}, {""label"": ""ㄷ"", ""probability"": 0.03653846153846154, ""score"": 0.03653846153846154}, {""label"": ""ㄴ"", ""probability"": 0.01730769230769231, ""score"": 0.01730769230769231}]",2026-05-28 21:52:28,0.15,150,250
s01,2026-05-28,1,basic_consonants,Session 1: Basic consonants,14,14,ㅂ,6/150,voice_ml,7,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ,ㅂ,0,1,0.8740997000131756,0.7240997000131756,,3.4219837188720703,,,1779972749.3413012,1779972749.9722996,1779972752.763285,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972751523.wav,,,0.22706840001046658,1.26,"[{""label"": ""ㅇ"", ""probability"": 0.24423076923076925, ""score"": 0.24423076923076925}, {""label"": ""ㄴ"", ""probability"": 0.22115384615384615, ""score"": 0.22115384615384615}, {""label"": ""ㅂ"", ""probability"": 0.07500000000000001, ""score"": 0.07500000000000001}, {""label"": ""ㄷ"", ""probability"": 0.06346153846153846, ""score"": 0.06346153846153846}, {""label"": ""ㅅ"", ""probability"": 0.021153846153846155, ""score"": 0.021153846153846155}]",2026-05-28 21:52:32,0.15,150,250
s01,2026-05-28,2,long_consonants,Session 2: Long consonants,15,1,ㅊ,7/350,voice_ml,7,ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ,ㅊ,0,1,2.1026975999120623,1.7526975999120622,,5.709300994873047,,,1779972754.5996814,1779972756.4559183,1779972760.3089824,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972759355.wav,,,0.2177448000293225,1.38,"[{""label"": ""ㅊ"", ""probability"": 0.4173076923076923, ""score"": 0.4173076923076923}, {""label"": ""ㅋ"", ""probability"": 0.07307692307692308, ""score"": 0.07307692307692308}, {""label"": ""ㅌ"", ""probability"": 0.05961538461538462, ""score"": 0.05961538461538462}, {""label"": ""ㅍ"", ""probability"": 0.05, ""score"": 0.05}, {""label"": ""ㅎ"", ""probability"": 0.03653846153846154, ""score"": 0.03653846153846154}]",2026-05-28 21:52:40,0.35,150,250
s01,2026-05-28,2,long_consonants,Session 2: Long consonants,16,2,ㅋ,3/350,voice_ml,7,ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ,ㅋ,0,1,1.5923616000218317,1.2423616000218316,,4.36797022819519,,,1779972761.6123497,1779972762.2570152,1779972765.98032,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972764586.wav,,,0.22325000003911555,1.32,"[{""label"": ""ㅌ"", ""probability"": 0.1980769230769231, ""score"": 0.1980769230769231}, {""label"": ""ㅍ"", ""probability"": 0.10192307692307692, ""score"": 0.10192307692307692}, {""label"": ""ㅋ"", ""probability"": 0.0826923076923077, ""score"": 0.0826923076923077}, {""label"": ""ㅊ"", ""probability"": 0.06923076923076923, ""score"": 0.06923076923076923}, {""label"": ""ㅎ"", ""probability"": 0.04423076923076923, ""score"": 0.04423076923076923}]",2026-05-28 21:52:45,0.35,150,250
s01,2026-05-28,2,long_consonants,Session 2: Long consonants,17,3,ㅁ,9/350,voice_ml,7,ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ,ㅁ,0,1,1.4723114999942482,1.122311499994248,,3.909734010696411,,,1779972766.5837426,1779972767.2329805,1779972770.4934766,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972769621.wav,,,0.2198243000311777,1.5,"[{""label"": ""ㅁ"", ""probability"": 0.25576923076923075, ""score"": 0.25576923076923075}, {""label"": ""ㄹ"", ""probability"": 0.0826923076923077, ""score"": 0.0826923076923077}, {""label"": ""ㅌ"", ""probability"": 0.03076923076923077, ""score"": 0.03076923076923077}, {""label"": ""ㅎ"", ""probability"": 0.03076923076923077, ""score"": 0.03076923076923077}, {""label"": ""ㅍ"", ""probability"": 0.019230769230769232, ""score"": 0.019230769230769232}]",2026-05-28 21:52:50,0.35,150,250
s01,2026-05-28,2,long_consonants,Session 2: Long consonants,18,4,ㄹ,2/350,voice_ml,7,ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ,ㄹ,0,1,1.3525083999847993,1.0025083999847992,,3.626081705093384,,,1779972771.413486,1779972772.0859172,1779972775.0395677,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972774326.wav,,,0.22703730000648648,1.47,"[{""label"": ""ㄹ"", ""probability"": 0.12884615384615383, ""score"": 0.12884615384615383}, {""label"": ""ㅁ"", ""probability"": 0.11538461538461539, ""score"": 0.11538461538461539}, {""label"": ""ㅌ"", ""probability"": 0.06923076923076923, ""score"": 0.06923076923076923}, {""label"": ""ㅍ"", ""probability"": 0.04230769230769231, ""score"": 0.04230769230769231}, {""label"": ""ㅎ"", ""probability"": 0.03461538461538462, ""score"": 0.03461538461538462}]",2026-05-28 21:52:55,0.35,150,250
s01,2026-05-28,2,long_consonants,Session 2: Long consonants,19,5,ㅌ,1/350,voice_ml,7,ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ,ㅌ,0,1,1.62497650005389,1.27497650005389,,4.023743152618408,,,1779972775.5401683,1779972776.1979876,1779972779.5639114,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972778559.wav,,,0.2155124000273645,1.32,"[{""label"": ""ㅌ"", ""probability"": 0.2576923076923077, ""score"": 0.2576923076923077}, {""label"": ""ㅍ"", ""probability"": 0.1576923076923077, ""score"": 0.1576923076923077}, {""label"": ""ㅎ"", ""probability"": 0.05384615384615385, ""score"": 0.05384615384615385}, {""label"": ""ㅊ"", ""probability"": 0.04807692307692308, ""score"": 0.04807692307692308}, {""label"": ""ㅋ"", ""probability"": 0.032692307692307694, ""score"": 0.032692307692307694}]",2026-05-28 21:52:59,0.35,150,250
s01,2026-05-28,2,long_consonants,Session 2: Long consonants,20,6,ㅎ,4/350,voice_ml,7,ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ,ㅎ,0,1,2.0148633000208065,1.6648633000208064,,4.110496759414673,,,1779972780.5822809,1779972781.2215762,1779972784.6927776,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972783971.wav,,,0.254802200011909,1.32,"[{""label"": ""ㅎ"", ""probability"": 0.36730769230769234, ""score"": 0.36730769230769234}, {""label"": ""ㅌ"", ""probability"": 0.05576923076923077, ""score"": 0.05576923076923077}, {""label"": ""ㅋ"", ""probability"": 0.051923076923076926, ""score"": 0.051923076923076926}, {""label"": ""ㄹ"", ""probability"": 0.038461538461538464, ""score"": 0.038461538461538464}, {""label"": ""ㅊ"", ""probability"": 0.038461538461538464, ""score"": 0.038461538461538464}]",2026-05-28 21:53:04,0.35,150,250
s01,2026-05-28,2,long_consonants,Session 2: Long consonants,21,7,ㅍ,6/350,voice_ml,7,ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ,ㅍ,0,1,2.2543065000791103,1.9043065000791102,,4.368032455444336,,,1779972785.7961771,1779972786.4428053,1779972790.1642096,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972789432.wav,,,0.22335159999784082,1.32,"[{""label"": ""ㅍ"", ""probability"": 0.1326923076923077, ""score"": 0.1326923076923077}, {""label"": ""ㅎ"", ""probability"": 0.1326923076923077, ""score"": 0.1326923076923077}, {""label"": ""ㅌ"", ""probability"": 0.10384615384615385, ""score"": 0.10384615384615385}, {""label"": ""ㅋ"", ""probability"": 0.07500000000000001, ""score"": 0.07500000000000001}, {""label"": ""ㅊ"", ""probability"": 0.06923076923076923, ""score"": 0.06923076923076923}]",2026-05-28 21:53:10,0.35,150,250
s01,2026-05-28,2,long_consonants,Session 2: Long consonants,22,8,ㅍ,6/350,voice_ml,7,ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ,ㅍ,0,1,1.3533851000247523,1.0033851000247522,,3.70375394821167,,,1779972790.5482018,1779972791.1869981,1779972794.2519557,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972793277.wav,,,0.2212936000432819,1.32,"[{""label"": ""ㅌ"", ""probability"": 0.20192307692307693, ""score"": 0.20192307692307693}, {""label"": ""ㅍ"", ""probability"": 0.19615384615384618, ""score"": 0.19615384615384618}, {""label"": ""ㅎ"", ""probability"": 0.10192307692307692, ""score"": 0.10192307692307692}, {""label"": ""ㅋ"", ""probability"": 0.05384615384615385, ""score"": 0.05384615384615385}, {""label"": ""ㅊ"", ""probability"": 0.028846153846153848, ""score"": 0.028846153846153848}]",2026-05-28 21:53:14,0.35,150,250
s01,2026-05-28,2,long_consonants,Session 2: Long consonants,23,9,ㅊ,7/350,voice_ml,7,ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ,ㅊ,0,1,1.4157650000415742,1.0657650000415742,,3.5953173637390137,,,1779972794.8721683,1779972795.5266201,1779972798.4674857,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972797768.wav,,,0.21975899999961257,1.41,"[{""label"": ""ㅊ"", ""probability"": 0.3403846153846154, ""score"": 0.3403846153846154}, {""label"": ""ㅋ"", ""probability"": 0.08076923076923077, ""score"": 0.08076923076923077}, {""label"": ""ㅍ"", ""probability"": 0.06346153846153846, ""score"": 0.06346153846153846}, {""label"": ""ㅌ"", ""probability"": 0.051923076923076926, ""score"": 0.051923076923076926}, {""label"": ""ㅎ"", ""probability"": 0.03076923076923077, ""score"": 0.03076923076923077}]",2026-05-28 21:53:18,0.35,150,250
s01,2026-05-28,2,long_consonants,Session 2: Long consonants,24,10,ㅁ,9/350,voice_ml,7,ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ,ㅁ,0,1,1.1736037000082433,0.8236037000082433,,3.3594841957092285,,,1779972798.9416916,1779972799.5564435,1779972802.3011758,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972801645.wav,,,0.22297819994855672,1.5,"[{""label"": ""ㅁ"", ""probability"": 0.19423076923076923, ""score"": 0.19423076923076923}, {""label"": ""ㄹ"", ""probability"": 0.14038461538461539, ""score"": 0.14038461538461539}, {""label"": ""ㅎ"", ""probability"": 0.021153846153846155, ""score"": 0.021153846153846155}, {""label"": ""ㅌ"", ""probability"": 0.015384615384615385, ""score"": 0.015384615384615385}, {""label"": ""ㅍ"", ""probability"": 0.015384615384615385, ""score"": 0.015384615384615385}]",2026-05-28 21:53:22,0.35,150,250
s01,2026-05-28,2,long_consonants,Session 2: Long consonants,25,11,ㅎ,4/350,voice_ml,7,ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ,ㅎ,0,1,2.4627575998893008,2.1127575998893007,,4.527917146682739,,,1779972802.7191868,1779972803.3648758,1779972807.247104,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972806576.wav,,,0.21866090002004057,1.32,"[{""label"": ""ㅎ"", ""probability"": 0.28076923076923077, ""score"": 0.28076923076923077}, {""label"": ""ㅌ"", ""probability"": 0.11153846153846153, ""score"": 0.11153846153846153}, {""label"": ""ㅍ"", ""probability"": 0.07500000000000001, ""score"": 0.07500000000000001}, {""label"": ""ㅋ"", ""probability"": 0.051923076923076926, ""score"": 0.051923076923076926}, {""label"": ""ㄹ"", ""probability"": 0.03461538461538462, ""score"": 0.03461538461538462}]",2026-05-28 21:53:27,0.35,150,250
s01,2026-05-28,2,long_consonants,Session 2: Long consonants,26,12,ㅌ,1/350,voice_ml,7,ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ,ㅌ,0,1,1.204655300010927,0.854655300010927,,3.4029669761657715,,,1779972807.6201801,1779972808.2508552,1779972811.023147,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972810192.wav,,,0.21931600000243634,1.32,"[{""label"": ""ㅌ"", ""probability"": 0.17307692307692307, ""score"": 0.17307692307692307}, {""label"": ""ㅍ"", ""probability"": 0.11923076923076924, ""score"": 0.11923076923076924}, {""label"": ""ㅋ"", ""probability"": 0.11153846153846154, ""score"": 0.11153846153846154}, {""label"": ""ㅊ"", ""probability"": 0.1076923076923077, ""score"": 0.1076923076923077}, {""label"": ""ㅎ"", ""probability"": 0.1, ""score"": 0.1}]",2026-05-28 21:53:31,0.35,150,250
s01,2026-05-28,2,long_consonants,Session 2: Long consonants,27,13,ㄹ,2/350,voice_ml,7,ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ,ㄹ,0,1,0.9937551999464631,0.6437551999464631,,3.4757611751556396,,,1779972811.5664291,1779972812.2216346,1779972815.0421903,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972814162.wav,,,0.22844019997864962,1.53,"[{""label"": ""ㅁ"", ""probability"": 0.1596153846153846, ""score"": 0.1596153846153846}, {""label"": ""ㄹ"", ""probability"": 0.11923076923076922, ""score"": 0.11923076923076922}, {""label"": ""ㅎ"", ""probability"": 0.05576923076923077, ""score"": 0.05576923076923077}, {""label"": ""ㅌ"", ""probability"": 0.05, ""score"": 0.05}, {""label"": ""ㅍ"", ""probability"": 0.021153846153846155, ""score"": 0.021153846153846155}]",2026-05-28 21:53:35,0.35,150,250
s01,2026-05-28,2,long_consonants,Session 2: Long consonants,28,14,ㅋ,3/350,voice_ml,7,ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ,ㅋ,0,1,1.1445029000751674,0.7945029000751674,,3.688972234725952,,,1779972815.6371908,1779972816.2723026,1779972819.326163,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972818122.wav,,,0.2211218000156805,1.29,"[{""label"": ""ㅊ"", ""probability"": 0.17884615384615385, ""score"": 0.17884615384615385}, {""label"": ""ㅍ"", ""probability"": 0.14038461538461539, ""score"": 0.14038461538461539}, {""label"": ""ㅋ"", ""probability"": 0.12115384615384617, ""score"": 0.12115384615384617}, {""label"": ""ㅌ"", ""probability"": 0.10961538461538461, ""score"": 0.10961538461538461}, {""label"": ""ㅎ"", ""probability"": 0.046153846153846156, ""score"": 0.046153846153846156}]",2026-05-28 21:53:39,0.35,150,250
