subject,day,session_idx,session_name,session_title,trial_index_global,trial_index_session,target_label,target_command,response_mode,option_count,options,selected_label,manual_response,correct,rt_sec,rt_from_stimulus_sec,voice_onset_rt_sec,trial_elapsed_sec,session_elapsed_sec,day_elapsed_sec,trial_start_time,stimulus_sent_time,answer_time,voice_engine,voice_wav_path,voice_stt_raw,voice_stt_norm,voice_process_time_sec,voice_recorded_duration_sec,top_candidates,timestamp,stimulus_duration_sec,within_unit_interval_ms,cv_interval_ms,source_file,stt_model,syllable_reps_required,rt_from_stimulus_end_sec,stimulus_duration_ms_est,stimulus_duration_sec_est,rt_sec_raw,rt_onset_sec,rt_end_corrected_sec,session_order,session_label
s01,2026-05-28,1,basic_consonants,Session 1: Basic consonants,1,1,ㅅ,4/150,voice_ml,7,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ,ㅅ,0,1,1.3837559999665243,1.2337559999665246,,5.10258936882019,,,1779972703.059826,1779972705.28012,1779972708.1624153,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972707352.wav,,,0.2314182000700384,1.26,"[{""label"": ""ㅅ"", ""probability"": 0.1596153846153846, ""score"": 0.1596153846153846}, {""label"": ""ㄱ"", ""probability"": 0.15384615384615385, ""score"": 0.15384615384615385}, {""label"": ""ㅈ"", ""probability"": 0.07692307692307693, ""score"": 0.07692307692307693}, {""label"": ""ㅇ"", ""probability"": 0.05961538461538462, ""score"": 0.05961538461538462}, {""label"": ""ㄷ"", ""probability"": 0.05, ""score"": 0.05}]",2026-05-28 21:51:48,0.15,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,150.0,0.15,1.3837559999665243,1.3837559999665243,1.2337559999665246,1,S1 Basic consonants
s01,2026-05-28,1,basic_consonants,Session 1: Basic consonants,2,2,ㅇ,9/150,voice_ml,7,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ,ㅇ,0,1,0.7531392000382766,0.6031392000382766,,3.051156759262085,,,1779972708.5792966,1779972709.273302,1779972711.630453,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972710883.wav,,,0.2300917999818921,1.44,"[{""label"": ""ㅇ"", ""probability"": 0.3173076923076923, ""score"": 0.3173076923076923}, {""label"": ""ㄴ"", ""probability"": 0.12115384615384615, ""score"": 0.12115384615384615}, {""label"": ""ㅂ"", ""probability"": 0.07500000000000001, ""score"": 0.07500000000000001}, {""label"": ""ㄷ"", ""probability"": 0.07307692307692308, ""score"": 0.07307692307692308}, {""label"": ""ㄱ"", ""probability"": 0.05, ""score"": 0.05}]",2026-05-28 21:51:51,0.15,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,150.0,0.15,0.7531392000382766,0.7531392000382766,0.6031392000382766,1,S1 Basic consonants
s01,2026-05-28,1,basic_consonants,Session 1: Basic consonants,3,3,ㄱ,3/150,voice_ml,7,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ,ㄱ,0,1,0.7237412000540644,0.5737412000540644,,2.6785004138946533,,,1779972712.2047534,1779972712.8387077,1779972714.8832538,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972714239.wav,,,0.2260058999527245,1.26,"[{""label"": ""ㄱ"", ""probability"": 0.19615384615384618, ""score"": 0.19615384615384618}, {""label"": ""ㄷ"", ""probability"": 0.12115384615384615, ""score"": 0.12115384615384615}, {""label"": ""ㅂ"", ""probability"": 0.08653846153846154, ""score"": 0.08653846153846154}, {""label"": ""ㄴ"", ""probability"": 0.05576923076923077, ""score"": 0.05576923076923077}, {""label"": ""ㅇ"", ""probability"": 0.05576923076923077, ""score"": 0.05576923076923077}]",2026-05-28 21:51:54,0.15,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,150.0,0.15,0.7237412000540644,0.7237412000540644,0.5737412000540644,1,S1 Basic consonants
s01,2026-05-28,1,basic_consonants,Session 1: Basic consonants,4,4,ㄷ,1/150,voice_ml,7,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ,ㄷ,0,1,0.8142292000120506,0.6642292000120505,,2.720827579498291,,,1779972715.2970448,1779972715.938309,1779972718.0178723,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972717337.wav,,,0.2274810000089928,1.17,"[{""label"": ""ㄷ"", ""probability"": 0.1423076923076923, ""score"": 0.1423076923076923}, {""label"": ""ㄴ"", ""probability"": 0.1326923076923077, ""score"": 0.1326923076923077}, {""label"": ""ㅇ"", ""probability"": 0.12115384615384615, ""score"": 0.12115384615384615}, {""label"": ""ㅂ"", ""probability"": 0.0826923076923077, ""score"": 0.0826923076923077}, {""label"": ""ㄱ"", ""probability"": 0.06538461538461539, ""score"": 0.06538461538461539}]",2026-05-28 21:51:58,0.15,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,150.0,0.15,0.8142292000120506,0.8142292000120506,0.6642292000120505,1,S1 Basic consonants
s01,2026-05-28,1,basic_consonants,Session 1: Basic consonants,5,5,ㅂ,6/150,voice_ml,7,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ,ㅂ,0,1,1.0614955999189988,0.9114955999189988,,3.3923003673553467,,,1779972718.4569898,1779972719.0987606,1779972721.84929,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972720836.wav,,,0.2281229000072926,1.26,"[{""label"": ""ㅇ"", ""probability"": 0.18076923076923077, ""score"": 0.18076923076923077}, {""label"": ""ㅂ"", ""probability"": 0.17884615384615385, ""score"": 0.17884615384615385}, {""label"": ""ㄴ"", ""probability"": 0.15000000000000002, ""score"": 0.15000000000000002}, {""label"": ""ㄷ"", ""probability"": 0.10192307692307692, ""score"": 0.10192307692307692}, {""label"": ""ㅈ"", ""probability"": 0.028846153846153848, ""score"": 0.028846153846153848}]",2026-05-28 21:52:01,0.15,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,150.0,0.15,1.0614955999189988,1.0614955999189988,0.9114955999189988,1,S1 Basic consonants
s01,2026-05-28,1,basic_consonants,Session 1: Basic consonants,6,6,ㄴ,2/150,voice_ml,7,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ,ㄴ,0,1,0.7229065001010895,0.5729065001010895,,2.948662281036377,,,1779972722.2942667,1779972722.9408376,1779972725.242929,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972724460.wav,,,0.2319803999271243,1.38,"[{""label"": ""ㅇ"", ""probability"": 0.2519230769230769, ""score"": 0.2519230769230769}, {""label"": ""ㄴ"", ""probability"": 0.14038461538461539, ""score"": 0.14038461538461539}, {""label"": ""ㄷ"", ""probability"": 0.08653846153846154, ""score"": 0.08653846153846154}, {""label"": ""ㅂ"", ""probability"": 0.06923076923076923, ""score"": 0.06923076923076923}, {""label"": ""ㅅ"", ""probability"": 0.032692307692307694, ""score"": 0.032692307692307694}]",2026-05-28 21:52:05,0.15,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,150.0,0.15,0.7229065001010895,0.7229065001010895,0.5729065001010895,1,S1 Basic consonants
s01,2026-05-28,1,basic_consonants,Session 1: Basic consonants,7,7,ㅈ,7/150,voice_ml,7,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ,ㅈ,0,1,0.8147300999844447,0.6647300999844447,,2.960007429122925,,,1779972725.6312745,1779972726.266648,1779972728.591282,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972727787.wav,,,0.2263638000003993,1.29,"[{""label"": ""ㅈ"", ""probability"": 0.18846153846153846, ""score"": 0.18846153846153846}, {""label"": ""ㅂ"", ""probability"": 0.06730769230769232, ""score"": 0.06730769230769232}, {""label"": ""ㄱ"", ""probability"": 0.046153846153846156, ""score"": 0.046153846153846156}, {""label"": ""ㄷ"", ""probability"": 0.028846153846153848, ""score"": 0.028846153846153848}, {""label"": ""ㅇ"", ""probability"": 0.026923076923076925, ""score"": 0.026923076923076925}]",2026-05-28 21:52:08,0.15,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,150.0,0.15,0.8147300999844447,0.8147300999844447,0.6647300999844447,1,S1 Basic consonants
s01,2026-05-28,1,basic_consonants,Session 1: Basic consonants,8,8,ㄴ,2/150,voice_ml,7,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ,ㄴ,0,1,0.842489599948749,0.6924895999487489,,3.067979097366333,,,1779972728.9903238,1779972729.6368778,1779972732.0583029,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972731306.wav,,,0.2287680000299587,1.41,"[{""label"": ""ㄴ"", ""probability"": 0.19615384615384618, ""score"": 0.19615384615384618}, {""label"": ""ㅇ"", ""probability"": 0.16923076923076924, ""score"": 0.16923076923076924}, {""label"": ""ㄷ"", ""probability"": 0.12115384615384615, ""score"": 0.12115384615384615}, {""label"": ""ㅂ"", ""probability"": 0.08653846153846154, ""score"": 0.08653846153846154}, {""label"": ""ㄱ"", ""probability"": 0.032692307692307694, ""score"": 0.032692307692307694}]",2026-05-28 21:52:12,0.15,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,150.0,0.15,0.842489599948749,0.842489599948749,0.6924895999487489,1,S1 Basic consonants
s01,2026-05-28,1,basic_consonants,Session 1: Basic consonants,9,9,ㅈ,7/150,voice_ml,7,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ,ㅈ,0,1,0.7415433999849483,0.5915433999849483,,2.8944737911224365,,,1779972732.4252598,1779972733.0632172,1779972735.3197336,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972734512.wav,,,0.2540754999499768,1.29,"[{""label"": ""ㅈ"", ""probability"": 0.25769230769230766, ""score"": 0.25769230769230766}, {""label"": ""ㅅ"", ""probability"": 0.09807692307692309, ""score"": 0.09807692307692309}, {""label"": ""ㄱ"", ""probability"": 0.07692307692307693, ""score"": 0.07692307692307693}, {""label"": ""ㅇ"", ""probability"": 0.023076923076923078, ""score"": 0.023076923076923078}, {""label"": ""ㄷ"", ""probability"": 0.021153846153846155, ""score"": 0.021153846153846155}]",2026-05-28 21:52:15,0.15,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,150.0,0.15,0.7415433999849483,0.7415433999849483,0.5915433999849483,1,S1 Basic consonants
s01,2026-05-28,1,basic_consonants,Session 1: Basic consonants,10,10,ㄷ,1/150,voice_ml,7,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ,ㄷ,0,1,0.8141400000313297,0.6641400000313297,,2.8190927505493164,,,1779972735.695206,1779972736.3379936,1779972738.514299,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972737797.wav,,,0.2235212000086903,1.23,"[{""label"": ""ㄷ"", ""probability"": 0.15576923076923077, ""score"": 0.15576923076923077}, {""label"": ""ㅇ"", ""probability"": 0.14807692307692308, ""score"": 0.14807692307692308}, {""label"": ""ㅂ"", ""probability"": 0.11153846153846154, ""score"": 0.11153846153846154}, {""label"": ""ㄴ"", ""probability"": 0.10192307692307692, ""score"": 0.10192307692307692}, {""label"": ""ㅈ"", ""probability"": 0.03461538461538462, ""score"": 0.03461538461538462}]",2026-05-28 21:52:18,0.15,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,150.0,0.15,0.8141400000313297,0.8141400000313297,0.6641400000313297,1,S1 Basic consonants
s01,2026-05-28,1,basic_consonants,Session 1: Basic consonants,11,11,ㄱ,3/150,voice_ml,7,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ,ㄱ,0,1,0.724030299927108,0.574030299927108,,2.726161003112793,,,1779972738.8792226,1779972739.5295818,1779972741.6053836,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972740898.wav,,,0.2235927999718114,1.23,"[{""label"": ""ㄱ"", ""probability"": 0.15576923076923077, ""score"": 0.15576923076923077}, {""label"": ""ㄷ"", ""probability"": 0.11730769230769231, ""score"": 0.11730769230769231}, {""label"": ""ㄴ"", ""probability"": 0.1, ""score"": 0.1}, {""label"": ""ㅇ"", ""probability"": 0.08653846153846154, ""score"": 0.08653846153846154}, {""label"": ""ㅈ"", ""probability"": 0.05, ""score"": 0.05}]",2026-05-28 21:52:21,0.15,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,150.0,0.15,0.724030299927108,0.724030299927108,0.574030299927108,1,S1 Basic consonants
s01,2026-05-28,1,basic_consonants,Session 1: Basic consonants,12,12,ㅇ,9/150,voice_ml,7,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ,ㅇ,0,1,0.9039020000491292,0.7539020000491291,,3.021924495697021,,,1779972742.070284,1779972742.7203646,1779972745.0922084,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972744451.wav,,,0.2221927000209689,1.41,"[{""label"": ""ㅇ"", ""probability"": 0.48653846153846153, ""score"": 0.48653846153846153}, {""label"": ""ㄴ"", ""probability"": 0.10192307692307692, ""score"": 0.10192307692307692}, {""label"": ""ㅂ"", ""probability"": 0.07115384615384615, ""score"": 0.07115384615384615}, {""label"": ""ㄱ"", ""probability"": 0.023076923076923078, ""score"": 0.023076923076923078}, {""label"": ""ㄷ"", ""probability"": 0.023076923076923078, ""score"": 0.023076923076923078}]",2026-05-28 21:52:25,0.15,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,150.0,0.15,0.9039020000491292,0.9039020000491292,0.7539020000491291,1,S1 Basic consonants
s01,2026-05-28,1,basic_consonants,Session 1: Basic consonants,13,13,ㅅ,4/150,voice_ml,7,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ,ㅅ,0,1,1.3837942000245675,1.2337942000245676,,3.4638900756835938,,,1779972745.4712472,1779972746.1107073,1779972748.9351373,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972748171.wav,,,0.2244966001017019,1.26,"[{""label"": ""ㅅ"", ""probability"": 0.29038461538461535, ""score"": 0.29038461538461535}, {""label"": ""ㅈ"", ""probability"": 0.10384615384615385, ""score"": 0.10384615384615385}, {""label"": ""ㄱ"", ""probability"": 0.08461538461538462, ""score"": 0.08461538461538462}, {""label"": ""ㄷ"", ""probability"": 0.03653846153846154, ""score"": 0.03653846153846154}, {""label"": ""ㄴ"", ""probability"": 0.01730769230769231, ""score"": 0.01730769230769231}]",2026-05-28 21:52:28,0.15,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,150.0,0.15,1.3837942000245675,1.3837942000245675,1.2337942000245676,1,S1 Basic consonants
s01,2026-05-28,1,basic_consonants,Session 1: Basic consonants,14,14,ㅂ,6/150,voice_ml,7,ㄱ|ㄴ|ㄷ|ㅂ|ㅅ|ㅇ|ㅈ,ㅂ,0,1,0.8740997000131756,0.7240997000131756,,3.4219837188720703,,,1779972749.3413012,1779972749.9722996,1779972752.763285,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972751523.wav,,,0.2270684000104665,1.26,"[{""label"": ""ㅇ"", ""probability"": 0.24423076923076925, ""score"": 0.24423076923076925}, {""label"": ""ㄴ"", ""probability"": 0.22115384615384615, ""score"": 0.22115384615384615}, {""label"": ""ㅂ"", ""probability"": 0.07500000000000001, ""score"": 0.07500000000000001}, {""label"": ""ㄷ"", ""probability"": 0.06346153846153846, ""score"": 0.06346153846153846}, {""label"": ""ㅅ"", ""probability"": 0.021153846153846155, ""score"": 0.021153846153846155}]",2026-05-28 21:52:32,0.15,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,150.0,0.15,0.8740997000131756,0.8740997000131756,0.7240997000131756,1,S1 Basic consonants
s01,2026-05-28,2,long_consonants,Session 2: Long consonants,15,1,ㅊ,7/350,voice_ml,7,ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ,ㅊ,0,1,2.1026975999120623,1.7526975999120622,,5.709300994873047,,,1779972754.5996814,1779972756.4559183,1779972760.3089824,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972759355.wav,,,0.2177448000293225,1.38,"[{""label"": ""ㅊ"", ""probability"": 0.4173076923076923, ""score"": 0.4173076923076923}, {""label"": ""ㅋ"", ""probability"": 0.07307692307692308, ""score"": 0.07307692307692308}, {""label"": ""ㅌ"", ""probability"": 0.05961538461538462, ""score"": 0.05961538461538462}, {""label"": ""ㅍ"", ""probability"": 0.05, ""score"": 0.05}, {""label"": ""ㅎ"", ""probability"": 0.03653846153846154, ""score"": 0.03653846153846154}]",2026-05-28 21:52:40,0.35,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,350.0,0.35,2.1026975999120623,2.1026975999120623,1.7526975999120622,2,S2 Long consonants
s01,2026-05-28,2,long_consonants,Session 2: Long consonants,16,2,ㅋ,3/350,voice_ml,7,ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ,ㅋ,0,1,1.5923616000218317,1.2423616000218316,,4.36797022819519,,,1779972761.6123495,1779972762.2570152,1779972765.98032,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972764586.wav,,,0.2232500000391155,1.32,"[{""label"": ""ㅌ"", ""probability"": 0.1980769230769231, ""score"": 0.1980769230769231}, {""label"": ""ㅍ"", ""probability"": 0.10192307692307692, ""score"": 0.10192307692307692}, {""label"": ""ㅋ"", ""probability"": 0.0826923076923077, ""score"": 0.0826923076923077}, {""label"": ""ㅊ"", ""probability"": 0.06923076923076923, ""score"": 0.06923076923076923}, {""label"": ""ㅎ"", ""probability"": 0.04423076923076923, ""score"": 0.04423076923076923}]",2026-05-28 21:52:45,0.35,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,350.0,0.35,1.5923616000218317,1.5923616000218317,1.2423616000218316,2,S2 Long consonants
s01,2026-05-28,2,long_consonants,Session 2: Long consonants,17,3,ㅁ,9/350,voice_ml,7,ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ,ㅁ,0,1,1.4723114999942482,1.122311499994248,,3.909734010696411,,,1779972766.5837426,1779972767.2329805,1779972770.4934766,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972769621.wav,,,0.2198243000311777,1.5,"[{""label"": ""ㅁ"", ""probability"": 0.25576923076923075, ""score"": 0.25576923076923075}, {""label"": ""ㄹ"", ""probability"": 0.0826923076923077, ""score"": 0.0826923076923077}, {""label"": ""ㅌ"", ""probability"": 0.03076923076923077, ""score"": 0.03076923076923077}, {""label"": ""ㅎ"", ""probability"": 0.03076923076923077, ""score"": 0.03076923076923077}, {""label"": ""ㅍ"", ""probability"": 0.019230769230769232, ""score"": 0.019230769230769232}]",2026-05-28 21:52:50,0.35,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,350.0,0.35,1.4723114999942482,1.4723114999942482,1.122311499994248,2,S2 Long consonants
s01,2026-05-28,2,long_consonants,Session 2: Long consonants,18,4,ㄹ,2/350,voice_ml,7,ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ,ㄹ,0,1,1.352508399984799,1.0025083999847992,,3.626081705093384,,,1779972771.413486,1779972772.0859172,1779972775.0395677,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972774326.wav,,,0.2270373000064864,1.47,"[{""label"": ""ㄹ"", ""probability"": 0.12884615384615383, ""score"": 0.12884615384615383}, {""label"": ""ㅁ"", ""probability"": 0.11538461538461539, ""score"": 0.11538461538461539}, {""label"": ""ㅌ"", ""probability"": 0.06923076923076923, ""score"": 0.06923076923076923}, {""label"": ""ㅍ"", ""probability"": 0.04230769230769231, ""score"": 0.04230769230769231}, {""label"": ""ㅎ"", ""probability"": 0.03461538461538462, ""score"": 0.03461538461538462}]",2026-05-28 21:52:55,0.35,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,350.0,0.35,1.352508399984799,1.352508399984799,1.0025083999847992,2,S2 Long consonants
s01,2026-05-28,2,long_consonants,Session 2: Long consonants,19,5,ㅌ,1/350,voice_ml,7,ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ,ㅌ,0,1,1.62497650005389,1.27497650005389,,4.023743152618408,,,1779972775.5401683,1779972776.1979876,1779972779.5639114,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972778559.wav,,,0.2155124000273645,1.32,"[{""label"": ""ㅌ"", ""probability"": 0.2576923076923077, ""score"": 0.2576923076923077}, {""label"": ""ㅍ"", ""probability"": 0.1576923076923077, ""score"": 0.1576923076923077}, {""label"": ""ㅎ"", ""probability"": 0.05384615384615385, ""score"": 0.05384615384615385}, {""label"": ""ㅊ"", ""probability"": 0.04807692307692308, ""score"": 0.04807692307692308}, {""label"": ""ㅋ"", ""probability"": 0.032692307692307694, ""score"": 0.032692307692307694}]",2026-05-28 21:52:59,0.35,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,350.0,0.35,1.62497650005389,1.62497650005389,1.27497650005389,2,S2 Long consonants
s01,2026-05-28,2,long_consonants,Session 2: Long consonants,20,6,ㅎ,4/350,voice_ml,7,ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ,ㅎ,0,1,2.0148633000208065,1.6648633000208064,,4.110496759414673,,,1779972780.5822809,1779972781.2215762,1779972784.6927776,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972783971.wav,,,0.254802200011909,1.32,"[{""label"": ""ㅎ"", ""probability"": 0.36730769230769234, ""score"": 0.36730769230769234}, {""label"": ""ㅌ"", ""probability"": 0.05576923076923077, ""score"": 0.05576923076923077}, {""label"": ""ㅋ"", ""probability"": 0.051923076923076926, ""score"": 0.051923076923076926}, {""label"": ""ㄹ"", ""probability"": 0.038461538461538464, ""score"": 0.038461538461538464}, {""label"": ""ㅊ"", ""probability"": 0.038461538461538464, ""score"": 0.038461538461538464}]",2026-05-28 21:53:04,0.35,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,350.0,0.35,2.0148633000208065,2.0148633000208065,1.6648633000208064,2,S2 Long consonants
s01,2026-05-28,2,long_consonants,Session 2: Long consonants,21,7,ㅍ,6/350,voice_ml,7,ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ,ㅍ,0,1,2.2543065000791103,1.9043065000791104,,4.368032455444336,,,1779972785.7961771,1779972786.4428053,1779972790.1642096,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972789432.wav,,,0.2233515999978408,1.32,"[{""label"": ""ㅍ"", ""probability"": 0.1326923076923077, ""score"": 0.1326923076923077}, {""label"": ""ㅎ"", ""probability"": 0.1326923076923077, ""score"": 0.1326923076923077}, {""label"": ""ㅌ"", ""probability"": 0.10384615384615385, ""score"": 0.10384615384615385}, {""label"": ""ㅋ"", ""probability"": 0.07500000000000001, ""score"": 0.07500000000000001}, {""label"": ""ㅊ"", ""probability"": 0.06923076923076923, ""score"": 0.06923076923076923}]",2026-05-28 21:53:10,0.35,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,350.0,0.35,2.2543065000791103,2.2543065000791103,1.9043065000791104,2,S2 Long consonants
s01,2026-05-28,2,long_consonants,Session 2: Long consonants,22,8,ㅍ,6/350,voice_ml,7,ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ,ㅍ,0,1,1.3533851000247523,1.0033851000247522,,3.70375394821167,,,1779972790.5482018,1779972791.186998,1779972794.2519555,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972793277.wav,,,0.2212936000432819,1.32,"[{""label"": ""ㅌ"", ""probability"": 0.20192307692307693, ""score"": 0.20192307692307693}, {""label"": ""ㅍ"", ""probability"": 0.19615384615384618, ""score"": 0.19615384615384618}, {""label"": ""ㅎ"", ""probability"": 0.10192307692307692, ""score"": 0.10192307692307692}, {""label"": ""ㅋ"", ""probability"": 0.05384615384615385, ""score"": 0.05384615384615385}, {""label"": ""ㅊ"", ""probability"": 0.028846153846153848, ""score"": 0.028846153846153848}]",2026-05-28 21:53:14,0.35,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,350.0,0.35,1.3533851000247523,1.3533851000247523,1.0033851000247522,2,S2 Long consonants
s01,2026-05-28,2,long_consonants,Session 2: Long consonants,23,9,ㅊ,7/350,voice_ml,7,ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ,ㅊ,0,1,1.4157650000415742,1.0657650000415742,,3.5953173637390137,,,1779972794.8721683,1779972795.52662,1779972798.4674857,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972797768.wav,,,0.2197589999996125,1.41,"[{""label"": ""ㅊ"", ""probability"": 0.3403846153846154, ""score"": 0.3403846153846154}, {""label"": ""ㅋ"", ""probability"": 0.08076923076923077, ""score"": 0.08076923076923077}, {""label"": ""ㅍ"", ""probability"": 0.06346153846153846, ""score"": 0.06346153846153846}, {""label"": ""ㅌ"", ""probability"": 0.051923076923076926, ""score"": 0.051923076923076926}, {""label"": ""ㅎ"", ""probability"": 0.03076923076923077, ""score"": 0.03076923076923077}]",2026-05-28 21:53:18,0.35,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,350.0,0.35,1.4157650000415742,1.4157650000415742,1.0657650000415742,2,S2 Long consonants
s01,2026-05-28,2,long_consonants,Session 2: Long consonants,24,10,ㅁ,9/350,voice_ml,7,ㅋ|ㄹ|ㅌ|ㅍ|ㅎ|ㅁ|ㅊ,ㅁ,0,1,1.173603700008243,0.8236037000082433,,3.3594841957092285,,,1779972798.9416916,1779972799.5564437,1779972802.3011758,ml_jamo,hangul_learning_results\subject_s01\voice_trials\trial_voice_1779972801645.wav,,,0.2229781999485567,1.5,"[{""label"": ""ㅁ"", ""probability"": 0.19423076923076923, ""score"": 0.19423076923076923}, {""label"": ""ㄹ"", ""probability"": 0.14038461538461539, ""score"": 0.14038461538461539}, {""label"": ""ㅎ"", ""probability"": 0.021153846153846155, ""score"": 0.021153846153846155}, {""label"": ""ㅌ"", ""probability"": 0.015384615384615385, ""score"": 0.015384615384615385}, {""label"": ""ㅍ"", ""probability"": 0.015384615384615385, ""score"": 0.015384615384615385}]",2026-05-28 21:53:22,0.35,150,250,hangul_learning_results\subject_s01\subject_s01_2026-05-28.csv,,,,350.0,0.35,1.173603700008243,1.173603700008243,0.8236037000082433,2,S2 Long consonants
