day,session_name,trial_index_session,correct,rt_sec,moving_accuracy,moving_rt,moving_rt_from_stimulus,target_label,selected_label
2026-05-28,all_consonants,25,1,1.003053600084968,1.0,1.5520629800041206,1.2419829800041204,ㅅ,ㅅ
2026-05-28,all_consonants,26,1,1.3562100999988616,1.0,1.5312228200025857,1.2211428200025856,ㅊ,ㅊ
2026-05-28,all_consonants,27,1,1.5662917000008747,1.0,1.497334090003278,1.1772140900032781,ㅆ,ㅆ
2026-05-28,all_consonants,28,1,1.4710064999526369,1.0,1.4756745200022123,1.1655645200022122,ㅋ,ㅋ
2026-05-28,all_consonants,29,1,1.6175372999859974,1.0,1.4953814500011504,1.1852714500011503,ㅁ,ㅁ
2026-05-28,all_consonants,30,1,0.9783504999941216,1.0,1.4543950600083917,1.1642850600083918,ㅇ,ㅇ
2026-05-28,all_consonants,31,1,1.4821152000222355,1.0,1.3923788100131786,1.1022688100131788,ㅎ,ㅎ
2026-05-28,all_consonants,32,1,1.286746000056155,1.0,1.398947980022058,1.108837980022058,ㅂ,ㅂ
2026-05-28,all_consonants,33,1,1.302087499992922,1.0,1.3000446600141005,1.0099746600141004,ㄲ,ㄲ
2026-05-28,all_consonants,34,1,1.3400651999982074,1.0,1.340346360008698,1.020216360008698,ㅃ,ㅃ
2026-05-28,all_consonants,35,1,1.0537527999840677,1.0,1.345416279998608,0.9952762799986079,ㄸ,ㄸ
2026-05-28,all_consonants,36,1,1.0307729999767616,1.0,1.312872569996398,0.9627325699963979,ㄹ,ㄹ
2026-05-28,all_consonants,37,1,1.4072552000870928,1.0,1.2969689200050198,0.9768689200050197,ㄱ,ㄱ
2026-05-28,all_consonants,38,1,0.7889734000200406,1.0,1.22876561001176,0.9286656100117602,ㄴ,ㄴ
2026-05-28,all_vowels,1,1,2.150130199966952,1.0,2.150130199966952,1.4485301999669522,ㅔ,ㅔ
2026-05-28,all_vowels,2,1,1.9841219999361783,1.0,2.0671260999515653,1.5158760999515652,ㅏ,ㅏ
2026-05-28,all_vowels,3,1,1.3237240000162274,1.0,1.8193253999731194,1.234992066639786,ㅢ,ㅢ
2026-05-28,all_vowels,4,1,1.1139605999924242,1.0,1.6429841999779455,1.1045591999779456,ㅗ,ㅗ
2026-05-28,all_vowels,5,1,3.12256879999768,1.0,1.9389011199818924,1.3175811199818923,ㅝ,ㅝ
2026-05-28,all_vowels,6,1,2.014037000015378,1.0,1.95142376665414,1.3167904333208067,ㅚ,ㅚ
2026-05-28,all_vowels,7,1,1.83291380002629,1.0,1.93449377142159,1.2903223428501616,ㅐ,ㅐ
2026-05-28,all_vowels,8,1,1.6283097000559792,1.0,1.8962207625008887,1.2888207625008885,ㅡ,ㅡ
2026-05-28,all_vowels,9,1,2.554339899914339,1.0,1.9693451111023832,1.290233999991272,ㅒ,ㅒ
2026-05-28,all_vowels,10,1,1.3234660000307483,1.0,1.9047571999952198,1.2534271999952196,ㅜ,ㅜ
2026-05-28,all_vowels,11,1,1.2323218999663368,1.0,1.8129763699951582,1.2168063699951581,ㅣ,ㅣ
2026-05-28,all_vowels,12,1,1.98299270006828,1.0,1.8128634400083683,1.131463440008368,ㅖ,ㅖ
2026-05-28,all_vowels,13,1,2.2670664000324905,1.0,1.9071976800099946,1.1955776800099946,ㅕ,ㅕ
2026-05-28,all_vowels,14,1,1.6229287000605837,1.0,1.9580944900168107,1.1913544900168105,ㅛ,ㅛ
2026-05-28,all_vowels,15,1,2.134044599952176,1.0,1.8592420700122603,1.1176120700122603,ㅟ,ㅟ
2026-05-28,all_vowels,16,1,2.1343337999423966,1.0,1.871271750004962,1.1596517500049621,ㅓ,ㅓ
2026-05-28,all_vowels,17,1,2.134182499954477,1.0,1.9013986199977808,1.1647086199977807,ㅘ,ㅘ
2026-05-28,all_vowels,18,1,1.7738886000588536,1.0,1.9159565099980682,1.1189565099980683,ㅠ,ㅠ
2026-05-28,all_vowels,19,1,1.6542035000165924,1.0,1.8259428700082936,1.0589928700082933,ㅑ,ㅑ
2026-05-28,all_vowels,20,1,1.5346608998952431,1.0,1.847062359994743,1.024972359994743,ㅕ,ㅕ
2026-05-28,all_vowels,21,1,1.9832179000368344,1.0,1.9221519600017927,1.0448819600017927,ㅟ,ㅟ
2026-05-28,all_vowels,22,1,2.164586600032635,1.0,1.9403113499982283,1.0630413499982283,ㅖ,ㅖ
2026-05-28,all_vowels,23,1,1.9234760999679563,1.0,1.905952319991775,1.0589023199917749,ㅢ,ㅢ
2026-05-28,all_vowels,24,1,1.9555195000721144,1.0,1.939211399992928,1.117211399992928,ㅐ,ㅐ
2026-05-28,all_vowels,25,1,1.6555988000473008,1.0,1.8913668200024403,1.0443568200024402,ㅛ,ㅛ
2026-05-28,all_vowels,26,1,1.29388619994279,1.0,1.8073220600024797,0.9603520600024797,ㅗ,ㅗ
2026-05-28,all_vowels,27,1,2.042922099935822,1.0,1.7981960200006142,0.9211560200006141,ㅒ,ㅒ
2026-05-28,all_vowels,28,1,1.143364599905908,1.0,1.7351436199853196,0.9132836199853196,ㅜ,ㅜ
2026-05-28,all_vowels,29,1,1.7431076999055222,1.0,1.7440340399742127,0.9221740399742127,ㅑ,ㅑ
2026-05-28,all_vowels,30,1,1.4421145000960678,1.0,1.734779399994295,0.9731893999942949,ㅡ,ㅡ
2026-05-28,all_vowels,31,0,1.1158307999139652,0.9,1.6480406899820081,0.8864706899820082,ㅔ,ㅓ
2026-05-28,all_vowels,32,1,1.7542300999630245,0.9,1.607005039975047,0.8755450399750471,ㅘ,ㅘ
2026-05-28,all_vowels,33,1,1.7970312000252306,0.9,1.5943605499807745,0.8878605499807743,ㅏ,ㅏ
2026-05-28,all_vowels,34,1,3.4424502999754623,0.9,1.7430536299711092,1.0365736299711092,ㅚ,ㅚ
2026-05-28,all_vowels,35,1,2.582017800072208,0.9,1.8356955299736,1.1291155299736002,ㅝ,ㅝ
2026-05-28,all_vowels,36,1,1.387211999972351,0.9,1.8450281099765562,1.1384081099765562,ㅓ,ㅓ
2026-05-28,all_vowels,37,1,1.336602900060825,0.9,1.7743961899890563,1.1780561899890565,ㅣ,ㅣ
2026-05-28,all_vowels,38,1,1.5184610000578689,0.9,1.8119058300042525,1.1603858300042524,ㅠ,ㅠ
2026-05-28,all_vowels,39,1,2.111278700060211,0.9,1.8487229300197214,1.1671129300197214,ㅖ,ㅖ
2026-05-28,all_vowels,40,1,1.6282425000099463,0.9,1.8673357300111093,1.1505857300111093,ㅐ,ㅐ
2026-05-28,all_vowels,41,1,1.5340602999785915,1.0,1.909158680017572,1.1923886800175718,ㅟ,ㅟ
2026-05-28,all_vowels,42,1,1.4590236000949517,1.0,1.8796380300307647,1.2430780300307647,ㅣ,ㅣ
2026-05-28,all_vowels,43,1,1.3269226000411436,1.0,1.832627170032356,1.196027170032356,ㅜ,ㅜ
2026-05-28,all_vowels,44,1,1.1314180999761447,1.0,1.601523950032424,0.9949539500324243,ㅏ,ㅏ
2026-05-28,all_vowels,45,1,1.5164692000253126,1.0,1.4949690900277346,0.8883790900277345,ㅠ,ㅠ
2026-05-28,all_vowels,46,1,1.2517444000113755,1.0,1.4814223300316371,0.8799423300316371,ㅡ,ㅡ
2026-05-28,all_vowels,47,1,1.902443900005892,1.0,1.5380064300261438,0.8262464300261438,ㅒ,ㅒ
2026-05-28,all_vowels,48,1,1.8393353999126705,1.0,1.570093870011624,0.913533870011624,ㅓ,ㅓ
2026-05-28,all_vowels,49,1,1.6321505999658257,1.0,1.5221810600021854,0.8957510600021854,ㅛ,ㅛ
2026-05-28,all_vowels,50,1,1.7463907999917865,1.0,1.5339958900003694,0.9075458900003694,ㅔ,ㅔ
2026-05-28,all_vowels,51,1,2.622816199902445,1.0,1.6428714799927548,0.9913914799927548,ㅘ,ㅘ
2026-05-28,all_vowels,52,1,1.2963900999166071,1.0,1.6266081299749202,0.9500581299749202,ㅗ,ㅗ
2026-05-28,all_vowels,53,1,1.864618799998425,1.0,1.6803777499706485,0.9486877499706484,ㅕ,ㅕ
2026-05-28,all_vowels,54,1,2.888157999957912,1.0,1.8560517399688252,1.0691617399688251,ㅝ,ㅝ
2026-05-28,all_vowels,55,1,1.6507934000110254,1.0,1.8694841599673964,1.0826741599673964,ㅑ,ㅑ
2026-05-28,all_vowels,56,1,1.2517372000729663,1.0,1.8694834399735556,1.0526234399735555,ㅢ,ㅢ
2026-05-28,all_vowels,57,1,1.9760216999566185,1.0,1.8768412199686282,1.1151412199686281,ㅚ,ㅚ
2026-05-28,all_vowels,58,1,1.870377499959432,1.0,1.8799454299733043,1.0630654299733042,ㅝ,ㅝ
2026-05-28,all_vowels,59,1,2.006896400009282,1.0,1.91742000997765,1.1255500099776499,ㅟ,ㅟ
2026-05-28,all_vowels,60,1,1.743176699965261,1.0,1.9170985999749974,1.1001585999749974,ㅑ,ㅑ
2026-05-28,all_vowels,61,1,1.310810999944806,1.0,1.7858980799792334,1.0240780799792335,ㅏ,ㅏ
2026-05-28,all_vowels,62,1,1.870887099998072,1.0,1.8433477799873799,0.99627777998738,ㅖ,ㅖ
2026-05-28,all_vowels,63,1,1.2217735000886023,1.0,1.7790632499963976,0.9871332499963976,ㅜ,ㅜ
2026-05-28,all_vowels,64,1,1.484365899930708,1.0,1.6386840399936773,0.8719040399936773,ㅐ,ㅐ
2026-05-28,all_vowels,65,1,1.6007398000219837,1.0,1.6336786799947731,0.8669186799947731,ㅘ,ㅘ
2026-05-28,all_vowels,66,1,1.2700576999923214,1.0,1.6355107299867087,0.8988007299867087,ㅡ,ㅡ
2026-05-28,all_vowels,67,1,1.1128507000394166,1.0,1.5491936299949887,0.8424936299949884,ㅓ,ㅓ
2026-05-28,all_vowels,68,1,1.5669250999344513,1.0,1.5188483899924905,0.8122483899924904,ㅛ,ㅛ
2026-05-28,all_vowels,69,1,1.5723730999743566,1.0,1.475396059988998,0.7437060599889979,ㅕ,ㅕ
2026-05-28,basic_consonants,1,1,1.3837559999665243,1.0,1.3837559999665243,1.2337559999665246,ㅅ,ㅅ
2026-05-28,basic_consonants,2,1,0.7531392000382766,1.0,1.0684476000024006,0.9184476000024007,ㅇ,ㅇ
2026-05-28,basic_consonants,3,1,0.7237412000540644,1.0,0.9535454666862885,0.8035454666862885,ㄱ,ㄱ
2026-05-28,basic_consonants,4,1,0.8142292000120506,1.0,0.918716400017729,0.768716400017729,ㄷ,ㄷ
2026-05-28,basic_consonants,5,1,1.0614955999189988,1.0,0.9472722399979829,0.797272239997983,ㅂ,ㅂ
2026-05-28,basic_consonants,6,1,0.7229065001010895,1.0,0.9098779500151674,0.7598779500151673,ㄴ,ㄴ
2026-05-28,basic_consonants,7,1,0.8147300999844447,1.0,0.8962854000107784,0.7462854000107785,ㅈ,ㅈ
2026-05-28,basic_consonants,8,1,0.842489599948749,1.0,0.8895609250030247,0.7395609250030247,ㄴ,ㄴ
2026-05-28,basic_consonants,9,1,0.7415433999849483,1.0,0.8731145333343496,0.7231145333343496,ㅈ,ㅈ
2026-05-28,basic_consonants,10,1,0.8141400000313297,1.0,0.8672170800040476,0.7172170800040476,ㄷ,ㄷ
2026-05-28,basic_consonants,11,1,0.724030299927108,1.0,0.801244510000106,0.651244510000106,ㄱ,ㄱ
2026-05-28,basic_consonants,12,1,0.9039020000491292,1.0,0.8163207900011912,0.6663207900011912,ㅇ,ㅇ
2026-05-28,basic_consonants,13,1,1.3837942000245675,1.0,0.8823260899982415,0.7323260899982416,ㅅ,ㅅ
2026-05-28,basic_consonants,14,1,0.8740997000131756,1.0,0.888313139998354,0.7383131399983539,ㅂ,ㅂ
2026-05-28,basic_vowels,1,1,1.7601483000908047,1.0,1.7601483000908047,1.3594483000908046,ㅗ,ㅗ
2026-05-28,basic_vowels,2,1,1.4086211000103503,1.0,1.5843847000505775,1.2090347000505774,ㅡ,ㅡ
2026-05-28,basic_vowels,3,1,1.1447892000433058,1.0,1.4378528667148203,1.137619533381487,ㅣ,ㅣ
2026-05-28,basic_vowels,4,1,1.087547600036487,1.0,1.350276550045237,1.024776550045237,ㅜ,ㅜ
2026-05-28,basic_vowels,5,1,1.2331985000055283,1.0,1.3268609400372953,0.9862409400372952,ㅓ,ㅓ
2026-05-28,basic_vowels,6,1,1.0229380000382662,1.0,1.2762071167041238,0.925540450037457,ㅏ,ㅏ
2026-05-28,basic_vowels,7,1,0.9390578999882564,1.0,1.2280429428875712,0.8701429428875712,ㅜ,ㅜ
2026-05-28,basic_vowels,8,1,1.0965970000252128,1.0,1.2116122000297764,0.8546997000297765,ㅡ,ㅡ
2026-05-28,basic_vowels,9,1,0.932286600000225,1.0,1.1805760222487152,0.8187538000264929,ㅓ,ㅓ
2026-05-28,basic_vowels,10,1,0.9934596000239252,1.0,1.1618643800262363,0.7961343800262362,ㅏ,ㅏ
2026-05-28,basic_vowels,11,1,0.9544135000323876,1.0,1.0812909000203945,0.7155609000203944,ㅗ,ㅗ
2026-05-28,basic_vowels,12,1,1.18866980005987,1.0,1.0592957700253465,0.7135657700253464,ㅣ,ㅣ
2026-05-28,complex_vowels,1,1,3.40169790002983,1.0,3.40169790002983,2.1484979000298305,ㅖ,ㅖ
2026-05-28,complex_vowels,2,1,4.811304000089876,1.0,4.1065009500598535,3.003450950059853,ㅝ,ㅝ
2026-05-28,complex_vowels,3,1,5.057760299998336,1.0,4.423587400039348,3.4544207333726806,ㅐ,ㅐ
2026-05-28,complex_vowels,4,1,2.4306960999965668,1.0,3.9253645750286523,2.9604645750286522,ㅘ,ㅘ
2026-05-28,complex_vowels,5,1,2.6267859000945464,1.0,3.6656488400418312,2.643168840041831,ㅒ,ㅒ
2026-05-28,complex_vowels,6,1,3.760424099978991,1.0,3.6814447166980244,2.7125113833646908,ㅚ,ㅚ
2026-05-28,complex_vowels,7,1,2.1940654000500217,1.0,3.468961957176881,2.5381905286054525,ㅟ,ㅟ
2026-05-28,complex_vowels,8,1,2.347179799922742,1.0,3.3287391875201138,2.4266141875201135,ㅔ,ㅔ
2026-05-28,complex_vowels,9,1,2.003777000005357,1.0,3.181521166685141,2.3017211666851405,ㅚ,ㅚ
2026-05-28,complex_vowels,10,1,3.702470400021412,1.0,3.233616090018768,2.316516090018768,ㅒ,ㅒ
2026-05-28,complex_vowels,11,1,2.945420500007458,1.0,3.1879883500165307,2.3009183500165302,ㅝ,ㅝ
2026-05-28,complex_vowels,12,1,2.148198299924843,1.0,2.921677780000027,2.059757780000027,ㅐ,ㅐ
2026-05-28,complex_vowels,13,1,2.2934265000512823,1.0,2.645244400005322,1.728144400005322,ㅖ,ㅖ
2026-05-28,complex_vowels,14,1,2.020017100032419,1.0,2.604176500008907,1.6870765000089072,ㅘ,ㅘ
2026-05-28,complex_vowels,15,1,3.752650199923664,1.0,2.716762929991819,1.8547829299918188,ㅔ,ㅔ
2026-05-28,complex_vowels,16,1,1.7115569000598043,1.0,2.5118762099999,1.6498362099999002,ㅟ,ㅟ
2026-05-28,double_consonants,1,1,1.7130038000177592,1.0,1.7130038000177592,1.2626038000177593,ㅆ,ㅆ
2026-05-28,double_consonants,2,1,1.1432923000538722,1.0,1.4281480500358157,0.9778980500358158,ㄸ,ㄸ
2026-05-28,double_consonants,3,1,1.9537250000284985,1.0,1.6033403667000432,1.1529403667000435,ㅉ,ㅉ
2026-05-28,double_consonants,4,1,0.8733996000373736,1.0,1.4208551750343759,0.9704801750343759,ㄲ,ㄲ
2026-05-28,double_consonants,5,1,2.2540443000616506,1.0,1.5874930000398308,1.1370730000398308,ㅃ,ㅃ
2026-05-28,double_consonants,6,1,1.0559028000570834,1.0,1.4988946333760396,1.0484446333760395,ㅃ,ㅃ
2026-05-28,double_consonants,7,1,0.8468325999565423,1.0,1.4057429143161113,0.9553143428875399,ㄲ,ㄲ
2026-05-28,double_consonants,8,1,1.443914300063625,1.0,1.4105143375345506,0.9600893375345506,ㅆ,ㅆ
2026-05-28,double_consonants,9,1,0.9345369999064131,1.0,1.3576279666869797,0.9071724111314242,ㅉ,ㅉ
2026-05-28,double_consonants,10,1,1.353255399968475,1.0,1.3571907100151293,0.9067707100151294,ㄸ,ㄸ
2026-05-28,double_vowels,1,1,1.6404276000102982,1.0,1.6404276000102982,0.6885276000102981,ㅛ,ㅛ
2026-05-28,double_vowels,2,1,1.354914699913934,1.0,1.497671149962116,0.545371149962116,ㅕ,ㅕ
2026-05-28,double_vowels,3,1,1.1440806000027806,1.0,1.3798076333090041,0.42724096664233757,ㅠ,ㅠ
2026-05-28,double_vowels,4,1,1.41295349993743,1.0,1.3880940999661107,0.43559409996611065,ㅑ,ㅑ
2026-05-28,double_vowels,5,1,1.9900837999302892,1.0,1.5084920399589463,0.6163920399589464,ㅢ,ㅢ
2026-05-28,double_vowels,6,1,1.4073351999977604,1.0,1.491632566632082,0.5895658999654153,ㅛ,ㅛ
2026-05-28,double_vowels,7,1,1.2725941999815404,1.0,1.4603413713962905,0.5510413713962904,ㅕ,ㅕ
2026-05-28,double_vowels,8,1,1.3384109999751672,1.0,1.44510007496865,0.53032507496865,ㅠ,ㅠ
2026-05-28,double_vowels,9,1,1.328579599969089,1.0,1.4321533555242543,0.5467422444131432,ㅢ,ㅢ
2026-05-28,double_vowels,10,1,1.5015328999143094,1.0,1.4390913099632598,0.5469913099632598,ㅑ,ㅑ
2026-05-28,long_consonants,1,1,2.1026975999120623,1.0,2.1026975999120623,1.7526975999120622,ㅊ,ㅊ
2026-05-28,long_consonants,2,1,1.5923616000218317,1.0,1.847529599966947,1.497529599966947,ㅋ,ㅋ
2026-05-28,long_consonants,3,1,1.4723114999942482,1.0,1.7224568999760475,1.3724568999760471,ㅁ,ㅁ
2026-05-28,long_consonants,4,1,1.352508399984799,1.0,1.6299697749782354,1.2799697749782353,ㄹ,ㄹ
2026-05-28,long_consonants,5,1,1.62497650005389,1.0,1.6289711199933663,1.2789711199933662,ㅌ,ㅌ
2026-05-28,long_consonants,6,1,2.0148633000208065,1.0,1.693286483331273,1.3432864833312728,ㅎ,ㅎ
2026-05-28,long_consonants,7,1,2.2543065000791103,1.0,1.7734322000095355,1.4234322000095354,ㅍ,ㅍ
2026-05-28,long_consonants,8,1,1.3533851000247523,1.0,1.7209263125114376,1.3709263125114375,ㅍ,ㅍ
2026-05-28,long_consonants,9,1,1.4157650000415742,1.0,1.687019500014786,1.337019500014786,ㅊ,ㅊ
2026-05-28,long_consonants,10,1,1.173603700008243,1.0,1.6356779200141318,1.2856779200141317,ㅁ,ㅁ
2026-05-28,long_consonants,11,1,2.4627575998893008,1.0,1.6716839200118556,1.3216839200118558,ㅎ,ㅎ
2026-05-28,long_consonants,12,1,1.204655300010927,1.0,1.6329132900107652,1.2829132900107652,ㅌ,ㅌ
2026-05-28,long_consonants,13,1,0.9937551999464632,1.0,1.5850576600059867,1.2350576600059866,ㄹ,ㄹ
2026-05-28,long_consonants,14,1,1.1445029000751674,1.0,1.5642571100150235,1.2142571100150235,ㅋ,ㅋ
2026-05-28,syllable_top50,1,1,4.036764199961908,1.0,4.036764199961908,2.834464199961908,장,장
2026-05-28,syllable_top50,2,1,2.9160179999889806,1.0,3.4763910999754444,1.9984410999754445,원,원
2026-05-28,syllable_top50,3,1,4.553526100004092,1.0,3.8354360999849937,2.482769433318327,제,제
2026-05-28,syllable_top50,4,1,2.43332269997336,1.0,3.484907749982085,2.282782749982085,스,스
2026-05-28,syllable_top50,5,1,3.0354669999796897,1.0,3.395019599981606,2.243179599981606,인,인
2026-05-28,syllable_top50,6,1,3.814369599916972,1.0,3.4649112666375004,2.304627933304167,성,성
2026-05-28,syllable_top50,7,1,2.589902200037613,1.0,3.3399099714089453,2.1735956856946594,정,정
2026-05-28,syllable_top50,8,1,2.526939300005324,1.0,3.2382886374834925,2.0675136374834926,것,것
2026-05-28,syllable_top50,9,1,1.8504502000287173,1.0,3.0840843666551843,1.9543510333218508,가,가
2026-05-28,syllable_top50,10,1,4.513479799963534,1.0,3.227023909986019,2.100073909986019,대,대
2026-05-28,syllable_top50,11,1,2.497874399996362,1.0,3.0731349299894646,2.0113649299894645,지,지
2026-05-28,syllable_top50,12,1,3.216284700087272,1.0,3.103161599999294,2.0964815999992936,중,중
2026-05-28,syllable_top50,13,1,3.269036200013943,1.0,2.974712610000279,1.9128726100002786,계,계
2026-05-28,syllable_top50,14,1,4.268722699955106,1.0,3.1582526099984536,1.9961826099984532,관,관
2026-05-28,syllable_top50,15,1,5.34314610005822,1.0,3.3890205200063064,2.2018005200063064,업,업
2026-05-28,syllable_top50,16,1,2.428752899984829,1.0,3.250458850013092,2.103368850013092,소,소
2026-05-28,syllable_top50,17,1,2.3060817000223324,1.0,3.222076800011564,2.0750268000115644,공,공
2026-05-28,syllable_top50,18,1,7.154809799976647,1.0,3.6848638500086963,2.5478238500086965,내,내
2026-05-28,syllable_top50,19,1,2.059035299927928,1.0,3.7057223599986173,2.5686423599986172,수,수
2026-05-28,syllable_top50,20,1,2.7985623000422493,1.0,3.534230610006489,2.427220610006489,보,보
2026-05-28,syllable_top50,21,1,2.996198699926026,1.0,3.5840630399994553,2.4219130399994553,개,개
2026-05-28,syllable_top50,22,1,1.6183509000111371,1.0,3.424269659991842,2.302249659991842,사,사
2026-05-28,syllable_top50,23,1,2.4546772999456152,1.0,3.342833769985009,2.331133769985009,비,비
2026-05-28,syllable_top50,24,1,3.3715918000089005,1.0,3.2531206799903885,2.3016306799903887,일,일
2026-05-28,syllable_top50,25,1,2.4034631999675184,1.0,2.9591523899813184,2.0076723899813183,동,동
2026-05-28,syllable_top50,26,1,3.4251903999829665,1.0,3.058796139981132,2.067256139981132,선,선
2026-05-28,syllable_top50,27,1,1.9153587999753652,1.0,3.0197238499764354,2.0682338499764352,서,서
2026-05-28,syllable_top50,28,0,2.627752500004135,0.9,2.567018119979184,1.645598119979184,도,소
2026-05-28,syllable_top50,29,1,1.4084341999841854,0.9,2.50195800998481,1.5805980099848098,오,오
2026-05-28,syllable_top50,30,1,2.200205400004052,0.9,2.44212231998099,1.4806723199809901,국,국
2026-05-28,syllable_top50,31,1,2.032005300046876,0.9,2.3457029799930753,1.4142629799930753,주,주
2026-05-28,syllable_top50,32,1,1.8305926999310032,0.9,2.3669271599850616,1.4605771599850617,기,기
2026-05-28,syllable_top50,33,1,1.9449517000466583,0.9,2.315954599995166,1.384514599995166,자,자
2026-05-28,syllable_top50,34,1,4.167959299986251,0.9,2.395591349992901,1.403811349992901,경,경
2026-05-28,syllable_top50,35,1,3.101321000023745,0.9,2.4653771299985237,1.4887071299985237,의,의
2026-05-28,syllable_top50,36,1,3.1533178000245243,0.9,2.4381898700026796,1.4714698700026794,위,위
2026-05-28,syllable_top50,37,0,4.933322100085206,0.8,2.7399862000136634,1.7232562000136635,회,혼
2026-05-28,syllable_top50,38,1,5.544680299935862,0.9,3.0316789800068364,1.9699389800068363,있,있
2026-05-28,syllable_top50,39,1,3.3833049000240862,0.9,3.2291660500108263,2.1673660500108265,구,구
2026-05-28,syllable_top50,40,1,1.9971968999598173,0.9,3.208865200006403,2.212225200006403,시,시
2026-05-28,syllable_top50,41,1,2.9569734999677166,0.9,3.301362019998487,2.264722019998487,전,전
2026-05-28,syllable_top50,42,1,2.2634364999830723,0.9,3.344646400003694,2.282916400003694,아,아
2026-05-28,syllable_top50,43,1,5.644729900057428,0.9,3.714624220004771,2.6178942200047706,등,등
2026-05-28,syllable_top50,44,1,2.3928749000187963,0.9,3.5371157800080253,2.5356557800080255,나,나
2026-05-28,syllable_top50,45,1,2.3480134999845177,0.9,3.4617850300041026,2.4852450300041027,부,부
2026-05-28,syllable_top50,46,1,3.155959499999881,0.9,3.4620492000016383,2.495599200001638,하,하
2026-05-28,syllable_top50,47,1,1.7469922000309452,1.0,3.143416209996212,2.2270162099962123,고,고
2026-05-28,syllable_top50,48,1,2.0805194000713527,1.0,2.7970001200097614,1.9506801200097612,이,이
2026-05-28,syllable_top50,49,1,2.7929311000043526,1.0,2.737962740007788,1.8515927400077878,상,상
2026-05-28,syllable_top50,50,1,4.810850600013509,1.0,3.019328110013157,2.112958110013157,리,리
2026-06-02,all_consonants,1,1,1.1164718000218272,1.0,1.1164718000218272,0.9664718000218272,ㅅ,ㅅ
2026-06-02,all_consonants,2,1,1.4811893999576569,1.0,1.298830599989742,1.048830599989742,ㅎ,ㅎ
2026-06-02,all_consonants,3,0,1.8705537000205368,0.6666666666666666,1.4894049666666735,1.2060716333333403,ㅍ,ㄱ
2026-06-02,all_consonants,4,1,1.744048499967903,0.75,1.553065849991981,1.227890849991981,ㅉ,ㅉ
2026-06-02,all_consonants,5,1,0.9682244998402894,0.8,1.4360975799616427,1.0859375799616426,ㄸ,ㄸ
2026-06-02,all_consonants,6,1,1.402841500006616,0.8333333333333334,1.4305548999691382,1.080421566635805,ㅌ,ㅌ
2026-06-02,all_consonants,7,1,1.2032359999138862,0.8571428571428571,1.3980807713898165,1.0335950571041022,ㅃ,ㅃ
2026-06-02,all_consonants,8,1,0.9346500001847744,0.875,1.3401519249891862,1.0024769249891863,ㄱ,ㄱ
2026-06-02,all_consonants,9,1,1.024243599968031,0.8888888888888888,1.3050509999868356,0.9548621110979467,ㄲ,ㄲ
2026-06-02,all_consonants,10,1,1.003652799874544,0.9,1.2749111799756065,0.9247411799756066,ㄹ,ㄹ
2026-06-02,all_consonants,11,1,2.017606799956411,0.9,1.3650246799690648,1.014854679969065,ㅈ,ㅈ
2026-06-02,all_consonants,12,1,0.7144472000654787,0.9,1.288350459979847,0.958180459979847,ㅇ,ㅇ
2026-06-02,all_consonants,13,1,0.8526908999774605,1.0,1.1865641799755395,0.8763941799755394,ㄴ,ㄴ
2026-06-02,all_consonants,14,1,1.0575739999767393,1.0,1.117916729976423,0.8378167299764231,ㅂ,ㅂ
2026-06-02,all_consonants,15,1,0.9460593999829144,1.0,1.1157002199906856,0.8656102199906857,ㄷ,ㄷ
2026-06-02,all_consonants,16,0,0.9234080000314862,0.9,1.0677568699931725,0.8176668699931724,ㅋ,ㄲ
2026-06-02,all_consonants,17,1,1.3848383999429643,0.9,1.0859171099960805,0.8458871099960804,ㅁ,ㅁ
2026-06-02,all_consonants,18,1,1.0585723998956382,0.9,1.0983093499671668,0.8282393499671669,ㅆ,ㅆ
2026-06-02,all_consonants,19,1,1.8191845999099316,0.9,1.1778034499613568,0.9177634499613567,ㅊ,ㅊ
2026-06-02,all_consonants,20,1,1.144849100150168,0.9,1.191923079988919,0.921873079988919,ㄸ,ㄸ
2026-06-02,all_consonants,21,1,1.113591199973598,0.9,1.1015215199906379,0.8114715199906378,ㅌ,ㅌ
2026-06-02,all_consonants,22,1,2.081918800016865,0.9,1.2382686799857765,0.9282186799857766,ㅊ,ㅊ
2026-06-02,all_consonants,23,1,1.2042004000395536,0.9,1.2734196299919858,0.9633696299919858,ㅇ,ㅇ
2026-06-02,all_consonants,24,1,0.9955453998409212,0.9,1.267216769978404,0.9571667699784039,ㄷ,ㄷ
2026-06-02,all_consonants,25,1,1.4146996000781655,0.9,1.3140807899879292,1.004030789987929,ㅂ,ㅂ
2026-06-02,all_consonants,26,1,2.253085100091994,1.0,1.4470484999939799,1.13699849999398,ㅍ,ㅍ
2026-06-02,all_consonants,27,1,1.1432711998932064,1.0,1.4228917799890042,1.102801779989004,ㅆ,ㅆ
2026-06-02,all_consonants,28,1,1.054012899985537,1.0,1.422435829997994,1.1023558299979939,ㄲ,ㄲ
2026-06-02,all_consonants,29,1,1.03231309982948,1.0,1.343748679989949,1.0236686799899488,ㅋ,ㅋ
2026-06-02,all_consonants,30,1,0.8149091999512166,1.0,1.3107546899700537,1.0206846899700535,ㄱ,ㄱ
2026-06-02,all_consonants,31,1,1.0858488001395017,1.0,1.307980449986644,1.007840449986644,ㅉ,ㅉ
